date,us_ret_with_div_usd,us_ret_without_div_usd,rf_usd,australia_ret_with_div_usd,australia_ret_without_div_usd,france_ret_with_div_usd,france_ret_without_div_usd,germany_ret_with_div_usd,germany_ret_without_div_usd,japan_ret_with_div_usd,japan_ret_without_div_usd,switzerland_ret_with_div_usd,switzerland_ret_without_div_usd,united kingdom_ret_with_div_usd,united kingdom_ret_without_div_usd
2010-05-01,-0.07924,-0.081328,0.0001,-0.019915819585676342,-0.023242185087110956,0.011551140467006116,-0.008812970246278917,0.03742987099936301,0.022240349986627272,-0.12121926218348622,-0.12132368142201833,0.01563640515870346,0.01047348284197458,-0.022871941165451104,-0.026566936442293354
2010-06-01,-0.05078,-0.05252,0.0001,-0.007388384689190786,-0.010253608669165026,0.012633744047287898,0.00808820643810848,0.03240679672503477,0.030377632949374345,-0.045481584681818066,-0.046235861709090775,-0.02404981460922906,-0.024344690751716414,-0.04889935416942015,-0.05239410237134323
2010-07-01,0.07036,0.068664,0.0001,0.012764576963100405,0.011661300745447134,0.006653235442463545,0.0027699807096481788,-0.016654165249566755,-0.017250395003372,-0.0275696357543862,-0.027634891807017725,-0.03830769046598925,-0.03995332812198593,0.034930642588708594,0.033515546562048915
2010-08-01,-0.042863,-0.044989,0.0001,-0.03257375272190122,-0.041047945349177994,-0.04000309716221051,-0.04134980600356519,-0.03609926982887712,-0.03614483560606074,-0.07551302656410253,-0.07588523851282047,-0.021248822030022763,-0.021548430378869554,-0.025032058994444717,-0.029549148780793066
2010-09-01,0.091628,0.089747,0.0001,0.005670821396765335,-8.327859889345479e-05,0.04924311766403133,0.04898765904196756,0.03946971269217747,0.03936309115492653,0.020788839331092657,0.012811784148739402,-0.008760607339307946,-0.00896207639986013,0.0660813945356038,0.06444728957370272
2010-10-01,0.038591,0.037071,0.0001,-0.023718041831330305,-0.02475346815646784,-0.022969402522156512,-0.02584741807845481,-0.005775181506064264,-0.005794542388015245,-0.047879082344262525,-0.04795541304098372,-0.009365078376656344,-0.009391771022336237,0.001391937708905333,-0.00014683935823400773
2010-11-01,0.005117,0.002917,0.0001,-0.013909820925068206,-0.019714159183132796,-0.03001263786904962,-0.03404556190339847,0.024553876155309684,0.024542147759235133,0.06993572697520678,0.06983229224958687,-0.00036666194150658526,-0.00036666194150658526,-0.031593881386003275,-0.03428226573767301
2010-12-01,0.067182,0.06485,0.0001,0.034551921716174716,0.027978371458908136,0.08407016965045,0.0827305505216549,0.07586345386365623,0.07584878859394895,0.052972223480833414,0.051959351941666565,0.010642135795513985,0.010642135795513985,0.0924795911613594,0.0912209635038923
2011-01-01,0.019183,0.018231,0.0001,-0.0007740898793312523,-0.0009406963464864138,0.026705012798698746,0.026634384221337237,0.005703037922728527,0.0030401154402737163,0.005473269190082952,0.005394914247933924,-0.012084230121903405,-0.012171785371257848,-0.015409372625776241,-0.016239539080915022
2011-02-01,0.038156,0.036223,0.0001,0.010050037209083706,0.0021674074251287756,0.004787666386511402,0.004495350829964773,0.00079606462282511,0.0006841514285809147,0.044395643100000104,0.0439269147000001,0.019852309201263685,0.013654693466036427,0.0021623796222030034,-0.002089307621458647
2011-03-01,0.003341,0.001758,0.0001,0.003700594053317463,-0.0019253528072381565,-0.05125078897689017,-0.05129959018316699,-0.043511796437660566,-0.04372869891298148,-0.07920112505737731,-0.0887304017049182,-0.055021349102966854,-0.05715414951832465,-0.016077096064607832,-0.02034900213528057
2011-04-01,0.028597,0.027483,0.0,-0.050364901957687835,-0.05076466441584804,0.0018026257488243935,-0.0024160413114799884,0.02005353219156314,0.014121936726694262,0.0004522759833336387,0.00039078188333352415,0.010896936126251422,-0.0029494368606496346,0.01644820971517791,0.014006473135661501
2011-05-01,-0.014948,-0.016956,0.0,-0.028832832227072558,-0.03483757317583136,0.012879489471642858,-0.004939294257411908,-0.010017522184862293,-0.02773459910568532,-0.03624290634146343,-0.03647742926829267,-0.02993656839888137,-0.03650317068816644,-0.000854749673952937,-0.004871361454139134
2011-06-01,-0.018447,-0.020211,0.0,-0.017997104594047353,-0.023433826693039506,-0.007120929375130092,-0.01293877563910295,0.0037191555245783547,0.002243462871103441,0.004821163944354723,0.00397991903387096,-0.0928305667623287,-0.09324937779904208,0.0008643837703927737,-0.002561830977002244
2011-07-01,-0.022534,-0.023674,0.0,-0.047323209684723144,-0.047606525329283,-0.049963066216462404,-0.052676374488616506,-0.023566269899754855,-0.02431591300609459,-0.024270663936507897,-0.02435016073015872,-0.0953395312285199,-0.09558530265952048,-0.017781924165924057,-0.01914234574006679
2011-08-01,-0.057564,-0.059704,0.0001,0.006347106854884821,-0.0031995928596457723,-0.10341041487999725,-0.10358831605909447,-0.16750653232400758,-0.16759193333565892,-0.10497301604615394,-0.10535249703076932,-0.10135122859979717,-0.10193966550331479,-0.08378022365443871,-0.08975652905685993
2011-09-01,-0.084983,-0.086672,0.0,-0.036601846632289714,-0.042762108148140965,-0.04227654075434639,-0.04537000815348802,-0.01688964589146713,-0.01699894140256053,0.0005913728999999979,-0.00856431599999996,0.11049310803620904,0.11012538948150086,-0.008306847319764055,-0.010146200911546499
2011-10-01,0.114146,0.112735,0.0,0.0766193437413456,0.07582288239614465,0.07486213366387284,0.0744670584787066,0.10151425775336453,0.1014957285352609,0.0016052100999999208,0.001505017800000008,0.06676985870389673,0.06670312680913737,0.07311303730955077,0.07162482811858806
2011-11-01,-0.00627,-0.008937,0.0,-0.027981950446993697,-0.034409033442246995,-0.023118732416285592,-0.02583593647057092,0.0015298713229090488,0.0015129651019325507,-0.03806117457364344,-0.038161093178294525,-0.00636462347294342,-0.006664235595605583,-0.01002377744653915,-0.016521952208022217
2011-12-01,0.003676,0.001428,0.0,-0.01662710510650056,-0.01985438557123087,0.027089478783884458,0.023833683028658292,0.004692287348536661,0.0046655619591029485,0.0043479464000000245,0.003153130200000076,0.06374318416643643,0.06374318416643643,0.019744227515301027,0.019137003625970372
2012-01-01,0.054106,0.05296,0.0,0.020885963044128486,0.02080982937394138,0.0718480954214562,0.07174931451626643,0.10746715281208341,0.103918384505848,0.023746430955384534,0.02365918081307683,0.020090143512957015,0.02000129797432959,0.03273022151227778,0.031491998425392964
2012-02-01,0.041225,0.038953,0.0,-0.005147864613678554,-0.014725780435892344,0.01994132100460777,0.01866495851435257,0.02921601879725033,0.02919780553542828,0.12734535985039397,0.12673237955118122,0.00729989357076688,-0.00012027855936902476,0.025356500918805258,0.01909217007648678
2012-03-01,0.02402,0.022138,0.0,0.03273854078020144,0.028256681806232198,-0.00021314768201097234,-0.0013756902398546211,0.01449487709306485,0.014119886588325192,0.08685136015371908,0.07551208832396683,0.023105903841654563,0.020786955323977452,-0.005332500112740113,-0.009471851753286131
2012-04-01,-0.006829,-0.008046,0.0,0.028146826269140224,0.02758244259093723,-0.04312179343039524,-0.049072808377507715,-0.012353708251671813,-0.023194965125835965,-0.06910465098373986,-0.06915987715447158,-0.009091594821810323,-0.026905302398392617,-0.017243736008999866,-0.019914065678999893
2012-05-01,-0.06559,-0.068005,0.0001,-0.032024511332665484,-0.03810002874248508,-0.016929367799468853,-0.033593554352647104,-0.038296904029361145,-0.05437307411838188,-0.12176476947619042,-0.12189641949999996,-0.00854729744332905,-0.013169220859260755,-0.05783810198442607,-0.06294174529012819
2012-06-01,0.038151,0.036049,0.0,0.0034280508427799727,0.0009253843518925997,0.07934198599008035,0.07066285085854407,0.03682743777705122,0.03466527757721072,0.06743007349999997,0.06632386409999991,0.04674041433467413,0.046524323308129834,0.07549057238598622,0.07198758218313195
2012-07-01,0.010307,0.009055,0.0,0.007343193630368949,0.006930991910174988,0.04595934591433459,0.04465981701514932,0.07021921543987619,0.06959967880425166,-0.04655634910236217,-0.04665617185826776,0.06902686133254754,0.06856679446695368,0.01048951268633358,0.00995473894752763
2012-08-01,0.026317,0.023718,0.0001,0.004926394166109738,-0.005039843552267387,0.02304135740130575,0.022901118314911928,0.0092273522860713,0.009180945483975522,-0.003146022999999998,-0.003654869000000005,-0.01158806399806378,-0.011818340028847962,0.008710870081211075,0.00391489044729032
2012-09-01,0.026513,0.024564,0.0001,0.02667229688328865,0.020858614807322873,-0.04178326245044628,-0.04569131901916956,-0.01330100844169202,-0.013392900458766066,0.009480206556250037,-0.00011214819140625831,-0.011801997015299492,-0.012276792573305828,-0.013371566825585934,-0.014535892362061209
2012-10-01,-0.014055,-0.015502,0.0001,0.04144010372379081,0.04081093319712559,0.012997107941883579,0.012923543768498469,0.009478122278479884,0.009341695910397574,0.013120252674015731,0.013018940976377902,0.008346450323885701,0.008308953826160703,0.014605947271268516,0.012948389026243623
2012-11-01,0.006217,0.002977,0.0001,-0.007945938147563725,-0.014750111983853897,0.048893896445104,0.047319367075157714,0.03155256546113572,0.03143048322389963,0.08418796287398367,0.08407121487154456,0.03707542395816743,0.03707542395816743,0.028016418059619408,0.024312763963928008
2012-12-01,0.012569,0.009019,0.0001,0.027250618109937896,0.0254014107870999,-0.0035905546687399204,-0.005703404904093379,-0.0005295880172877521,-0.0005560258378686234,0.12900550880252126,0.1276216857260506,-0.016957868211277094,-0.016957868211277094,-0.0005380120529699939,-0.0015877890223846558
2013-01-01,0.054142,0.052937,0.0,0.04767037739433322,0.047524186626666465,0.015940869999721885,0.015470861708396066,0.013538290813582599,0.010999846849684358,0.16389702264374995,0.16378844874374998,0.07309215681080361,0.07300565343745169,0.0737751259416537,0.07309709307867207
2013-02-01,0.008282,0.006079,0.0,0.07175934085354041,0.06422104896702252,0.003694202983801409,0.003570366038510242,-4.469508395898991e-05,-0.00014261350080180257,0.07820804611851817,0.07770634740740712,0.03013998988401667,0.023854889326393236,0.05943653210818134,0.055615151709738964
2013-03-01,0.035295,0.033526,0.0,-0.023327071502175056,-0.028237073213146502,0.039432894238840444,0.038280322003512834,0.035062065707102796,0.03474692318095429,0.09615702099245294,0.08606492441509461,0.053887864210005576,0.05155322200236645,0.03878876630445638,0.036623998340994834
2013-04-01,0.014939,0.013764,0.0,0.03620323747591514,0.03538952907678228,0.027129359025028554,0.021582751762441177,0.00620716206743932,-0.003933274727877412,0.1675032153058822,0.167447954388235,0.010508528964090935,-0.007520821379638498,-0.007183597961465726,-0.0089017052741166
2013-05-01,0.019128,0.016568,0.0,-0.0024908301683638223,-0.009766591700776317,0.04348500610336603,0.027929763363244264,0.052957961092197525,0.03833360616325199,0.004086086727272731,0.003988554121212129,0.025045206845929036,0.022408560775544872,0.02647766991273426,0.023004942036189746
2013-06-01,-0.015072,-0.017089,0.0,0.024527837046504297,0.02090558216218219,-0.06060714111563237,-0.06566476778351149,-0.053456123014018364,-0.05541573160286439,-0.041160776718446646,-0.041976783737864065,-0.056272316906597064,-0.056366408936829426,-0.05859037219021468,-0.06143366516304116
2013-07-01,0.052658,0.051223,0.0,0.08830204930027308,0.08815030658481704,0.07870252228233499,0.07772043225601322,0.04688238777995135,0.044173023916717735,0.030012412324000204,0.029918617639999923,0.04170636987228571,0.0416402169290182,0.08809007628455756,0.08749250150658794
2013-08-01,-0.02575,-0.027927,0.0,0.03947339703197961,0.030729837644185132,-0.0283522689451704,-0.029804496281207737,-0.027766293410244836,-0.027983990280306403,-0.04214907156862746,-0.04252330784313729,-0.029193631340155624,-0.02956192620874243,-0.04225226307668495,-0.04638586454982263
2013-09-01,0.037497,0.035699,0.0,-0.006133290146651871,-0.011765850873965422,0.054109375000957805,0.052988898688566266,0.047283783437369165,0.04720075594259221,0.10002591216633672,0.09252873553465335,0.029733335631404012,0.029217214456124685,-0.012698306816682381,-0.013191646829556314
2013-10-01,0.039889,0.038603,0.0,0.016885555942893316,0.016523845158430417,0.013997467970013222,0.013973364390883702,0.029676688324959732,0.029462396986486894,-0.011194476696078537,-0.011256664970588304,0.004131458096877205,0.004094134501046787,0.013277670658218499,0.012126611468505466
2013-11-01,0.024956,0.022831,0.0,0.005282056856821038,-0.001406966086550998,0.015101949500555989,0.012556432590630884,0.04777415360149728,0.04776585089403307,0.07288243488799995,0.07279283064199982,0.01627495141756441,0.01610743312616414,-0.007635916357018879,-0.010115702270807603
2013-12-01,0.02614,0.024082,0.0,0.046412340704320654,0.04239049041122511,-0.012007862537664282,-0.014459796477319875,-0.004289678463802238,-0.004312013607543186,0.0678230525773198,0.06685724969072182,-0.022969973994818704,-0.022969973994818704,0.00020964498443509783,-0.0005676618952571433
2014-01-01,-0.03002,-0.031124,0.0,-0.014332348545947116,-0.014498156166177445,-0.012538980600675598,-0.012898793958584287,-0.01427672175620509,-0.016376518994272282,-0.047079559937499904,-0.04715652943749993,0.01341428599239003,0.013360295582085957,-0.035448748293624766,-0.036078347878870765
2014-02-01,0.046198,0.043963,0.0,0.0352124822102966,0.026981463966392116,0.057375243357511874,0.057215493105861714,0.034726670902597956,0.03454219418974014,-0.02666298448979587,-0.027064113632653042,0.023054256138707707,0.016996309532505194,0.04284987748327107,0.03980338483959445
2014-03-01,0.00454,0.002819,0.0,-0.008607519183958856,-0.013175112891847363,-0.006934949490454034,-0.00787496373365637,-0.02370130701728368,-0.023818660195255914,0.0014375910999999686,-0.008271797000000025,-0.009167201419565063,-0.011596820209042957,-0.03310672461754094,-0.035008651558349424
2014-04-01,0.001573,0.00041,0.0,-0.01066081740823377,-0.011024424048513004,0.022471093855119362,0.01781047499640831,0.0035160871962924833,-0.0014345436729905625,-0.031820093999999965,-0.03186247099999995,0.021647777047916428,0.007215055419685479,0.006011011905517005,0.0038912160646764615
2014-05-01,0.020254,0.018045,0.0,0.007562263677592496,0.001732628847124884,0.028503676687895885,0.014507151825897235,0.039918709678651965,0.023091177234733307,0.03406571140000003,0.03394874340000009,0.03179929881311194,0.025033212817908934,0.011566126576036062,0.009163621103384534
2014-06-01,0.027973,0.025986,0.0,-0.02135998087933788,-0.029690018578750643,-0.007131217932548672,-0.012047867892239772,0.0028407968731152256,0.0017673438920191575,0.05141377930000002,0.050584608000000086,-0.006070387140464151,-0.006212499832571994,-0.02323703778140529,-0.025798530867636726
2014-07-01,-0.020555,-0.021849,0.0,0.041826786507082714,0.04167215488672915,-0.02869942153328886,-0.029788150682775294,-0.03628775412547103,-0.036881943928175454,0.022003735400000002,0.021907838800000023,-0.02179362538310259,-0.021854894598042462,-0.018997146480721705,-0.0201807381844602
2014-08-01,0.040205,0.038202,0.0,0.016277604228284615,0.009456217356386576,0.037021522993601064,0.03692086227309033,0.021707356185099558,0.021675697705903163,0.0022211676082473097,0.0018450921030928047,0.04410043582169054,0.043649746293949576,0.04148502389542519,0.03742205158074241
2014-09-01,-0.025196,-0.026893,0.0,-0.02456116259654939,-0.030309504071001858,0.033138259850531426,0.03204143101792223,0.029847874385134476,0.02976610113236089,0.0870011466526881,0.07945704445483859,0.037880768017662936,0.0371932761271736,-0.0009992349109885224,-0.0013882249662371393
2014-10-01,0.021164,0.019916,0.0,0.07145824091342656,0.07107313326750919,-0.013031154101916798,-0.013864231673503258,-0.0019502417702926822,-0.001976746727380352,0.0049108416999998905,0.00484269270000004,0.01528351129490213,0.01524732614768931,0.006744135509518578,0.005921676982083124
2014-11-01,0.021104,0.018938,0.0,-0.017434579330749655,-0.024413592978135057,0.061037127277591585,0.0602209613245972,0.07985797612489365,0.07985122905005215,0.1408263029593022,0.14073523562906964,0.048880496371661586,0.04864842724004448,0.04812748158036895,0.04557851393144374
2014-12-01,-0.003659,-0.0058,0.0,0.06556866908891856,0.06319390936529001,0.0028212320100575727,-0.007069286402546893,0.00044236008338072175,0.0004207131711411183,0.024944198390476346,0.023604003261904927,0.0023927267884520376,0.0023927267884520376,-0.008034387901048157,-0.00882144386998196
2015-01-01,-0.027163,-0.028233,0.0,0.05662600674890883,0.05654830207147832,0.14118946132552734,0.14065714043039157,0.15072956191510967,0.14841676645039148,-0.0038302346729413017,-0.003915039590588365,-0.09425262022011316,-0.09430683138432472,0.05946770002546553,0.05898684394439302
2015-02-01,0.055915,0.053599,0.0,0.10324007150565628,0.0961312810059256,0.09523052713836999,0.095187178423348,0.08880884732634353,0.08825991720726867,0.08573503930357163,0.08533115856547635,0.07519537978517254,0.07488600794832889,0.018484596898532324,0.016694365419844592
2015-03-01,-0.010397,-0.012211,0.0,0.010557375472850516,0.004769221545572133,0.06390791780478788,0.0626714035474627,0.09398649877715148,0.09384502116877713,0.034620826096385615,0.02616134812530113,0.06651894564797178,0.05833848539647257,0.0052014264917101816,0.0026594113915632267
2015-04-01,0.008766,0.007618,0.0,-0.016813781392764904,-0.017155030506976754,0.010368395695185662,0.005816034019340277,-0.03335087009166515,-0.03688213390768802,0.016703996755952355,0.016664314258333368,-0.0130603270264249,-0.027070630761658165,0.0279262156729021,0.026240324855945962
2015-05-01,0.010277,0.008115,0.0,-0.014289546732733638,-0.024256701865416286,-0.022644130449252398,-0.03391446632363215,-0.029196309137870635,-0.04438227574388831,0.06099394175903594,0.06089604886746991,-0.01258869323801004,-0.018096114084237058,-0.025342792091666677,-0.02769815147774335
2015-06-01,-0.019231,-0.021171,0.0,-0.030650188950226642,-0.03265912504082935,-0.04643590876313919,-0.05154506492294675,-0.04094702586085874,-0.041974867338143707,0.0029053602222222086,0.0019338206296297678,-0.04589448121420581,-0.04648324231487688,-0.05880830989830521,-0.05967666897996926
2015-07-01,0.012108,0.010895,0.0,0.08514603538220578,0.08506939679910874,0.08002158079372546,0.07931653766710922,0.055347049004219384,0.05509379536459025,0.020943213100000024,0.02085928189999997,0.09349177093687211,0.09313859470903152,0.023192887695989706,0.02280355906930609
2015-08-01,-0.059926,-0.061993,0.0,-0.059046280216723646,-0.06704012987155572,-0.08933020002532321,-0.08941808714870692,-0.08758849583683548,-0.08801105872189285,-0.07353283799999999,-0.07386081700000002,-0.04269309651970943,-0.04292687417084751,-0.05648115324431913,-0.05991437565027613
2015-09-01,-0.033756,-0.035693,0.0,0.005628003409123172,-0.0005540094262641571,-0.04532290127063865,-0.04627460134437633,-0.05440812788031013,-0.05452540347742463,-0.09386482892771086,-0.1005116235421688,-0.027634347294077544,-0.028500033730428864,-0.0033101561206153596,-0.0035330338512191695
2015-10-01,0.073937,0.072542,0.0,0.023424633113458215,0.0226051683136248,0.08587903269312425,0.08509706915526372,0.10715355929875314,0.10692425607812606,0.09983565019999996,0.0997693126000001,0.04604739045266881,0.04600682365408315,0.04051880322393275,0.03908080579346951
2015-11-01,0.002404,0.000136,0.0,0.001991485138539195,-0.004356211586901693,0.0569215444544422,0.05573650289945009,0.08590228577056047,0.08589681276166683,0.030309175459755977,0.030228105007317208,0.048248155204786425,0.048248155204786425,0.016022415973871107,0.014686032090515999
2015-12-01,-0.022209,-0.024447,0.0001,0.014274316498440909,0.011956929932965377,-0.05536321522380383,-0.0588889916698504,-0.05584836840224083,-0.0559069477325741,-0.01784177499999995,-0.01917701599999999,-0.031261631709125215,-0.031261631709125215,0.0014186278957346588,0.000832175601895857
2016-01-01,-0.057085,-0.058253,0.0001,-0.020902209218085832,-0.020981871434032295,-0.03659901326734205,-0.0367948958946106,-0.07379838421999074,-0.0758148775532933,-0.09954800854117651,-0.09963134562352938,-0.03250333234600278,-0.03255184696068181,0.009123090205322315,0.008470517345678052
2016-02-01,0.00062,-0.001802,0.0002,-0.036698649689655194,-0.04477058184482763,-0.03667805713216732,-0.037805457314731394,-0.0451868181694014,-0.045999287321943805,-0.10788495620689642,-0.10829470114942519,-0.05094842010981049,-0.056919882445888303,0.007459898929097486,0.005262453135899348
2016-03-01,0.070491,0.068122,0.0002,-0.004324461430783577,-0.010287673824200483,0.007845600033016042,0.006493615938099273,0.039966921438297165,0.0398907679942877,0.02466316210898878,0.015299196975280704,-0.009682194658589327,-0.011745896908172404,0.01572939087107894,0.01326739476138683
2016-04-01,0.011718,0.010483,0.0001,0.009045489107933014,0.00859118985908136,-0.004259273724519841,-0.00889730245831144,-0.01539041878478753,-0.019896271551560152,-0.028135535879120988,-0.028183393428571568,0.007414557913343112,-0.007700681262437392,0.0019528381900133507,-0.00010511734525453509
2016-05-01,0.01434,0.011925,0.0001,0.07830862045608078,0.07172325797409118,0.03198388423438847,0.01689973440470327,0.02629565449618121,0.009877810250053187,0.018319203878260915,0.018096254966304404,0.04499277308936267,0.04117757344055528,-0.005277923185685762,-0.007608821646364561
2016-06-01,0.002947,0.000875,0.0002,-0.032624630504256236,-0.034996274562356544,-0.044838205089743566,-0.050196912596865984,-0.04627823014245014,-0.04842147445726486,-0.11863992349473684,-0.11993348126315784,-0.025924452793795627,-0.0260645283028601,0.03291983673553567,0.03165888570548714
2016-07-01,0.038815,0.037567,0.0002,0.0444313996731438,0.044327530879784804,0.06262386127023101,0.06173275523386712,0.07989901925948462,0.07917963612656753,0.04713453788020816,0.04701678597395831,0.037922040215423,0.036408947233215416,0.1240218851615198,0.12321638409007152
2016-08-01,0.0028,0.000463,0.0002,-0.026523508742036905,-0.03368150145209059,-0.010127228873427319,-0.010213040413268537,0.003853969947131164,0.003690992297671114,-0.030673525333333562,-0.031096300606060723,0.0019375779472616816,0.0015873761267430897,0.02351162805642315,0.01780643479999977
2016-09-01,0.003013,0.001235,0.0002,0.009060587002805987,0.004233739807930403,0.002279720985558953,0.0012873518250668958,-0.0011744416522552203,-0.0026403048644142446,0.016016179592857283,0.007764790326530768,-5.229340729917542e-05,-0.0008182581461799732,0.00658382250865297,0.005795582797374577
2016-10-01,-0.021544,-0.022789,0.0002,-0.023934257306631568,-0.024465228567301378,0.03361435141352809,0.03218558633524604,0.022915091228037143,0.022685323080551933,0.07111564475416654,0.07103751639791667,-0.014819589531898103,-0.014858423674204979,0.06537481070072992,0.06336424896350379
2016-11-01,0.040488,0.03804,0.0001,0.03525868574993374,0.0288023321633033,0.028421386534192017,0.02724358160381768,0.013020435934581354,0.012991793615270586,0.09495799572173902,0.09485156876521739,0.0217796969003885,0.0217796969003885,-0.0319954058928571,-0.03440535953667945
2016-12-01,0.018763,0.016625,0.0003,0.06687179271314991,0.06431320532845075,0.0865074049441441,0.08458042574702707,0.09422278085189184,0.09420154297369376,0.1084958470139532,0.10696903533953472,0.061182052368633943,0.061182052368633943,0.04560907981235296,0.043897162638596665
2017-01-01,0.022153,0.02113,0.0004,-0.023387453933288782,-0.023451779898191694,-0.020401838991537247,-0.020571375026798178,0.0021676260949226034,0.002074851115514864,-0.01048119422528726,-0.010701524248275751,-0.0011763733799114995,-0.0012159215360669773,0.007604815787741748,0.007075534367106284
2017-02-01,0.032598,0.030496,0.0004,-0.00364940882443876,-0.009042107681432432,0.014977699159859137,0.014608573288732218,0.02345247741704215,0.020823855123802693,-0.01319863123707865,-0.013870712200000135,0.0231964067481083,0.023132644866426633,0.02252748180630637,0.016934367045089882
2017-03-01,0.002062,0.000191,0.0003,0.03772845706050898,0.030400809226554637,0.051854792861752985,0.05057656075530814,0.030783742858011554,0.028608239136656888,-0.004070828999999998,-0.013350814000000044,0.02873158927531283,0.018830489169754383,0.0251881625789665,0.02419752048299184
2017-04-01,0.009655,0.008535,0.0005,0.018180798391133512,0.01771502408168324,0.037421912707606975,0.033876210027590226,0.012499586959968223,0.010974972228056767,-0.010572050738461791,-0.010621913526373872,0.037047016845460856,0.0253904876696025,-0.02172624669798262,-0.024354867803307534
2017-05-01,0.009335,0.006983,0.0006,-0.014996623209089788,-0.0207230771130833,0.0016742830930496222,-0.012127876635276036,-0.009444905261303371,-0.022597169747909596,0.04730921085393258,0.047183126979775336,0.009777522471070332,0.0037960622872716954,0.02200361856929378,0.016746492554134074
2017-06-01,0.009571,0.00769,0.0006,-0.015127828909838548,-0.017368741383231856,-0.03611845316478224,-0.04014054200569739,-0.03877744339891387,-0.041355963309000265,0.015056073775555623,0.013860899203333332,-0.014814462183881605,-0.015548040155517695,-0.019537754958469877,-0.021740229789617427
2017-07-01,0.020277,0.018893,0.0007,-0.027563800622877,-0.02770389279938512,-0.03286504153113623,-0.033612105202255105,-0.029277327523417274,-0.033004949374241255,0.015360540887640495,0.015237982022471952,0.008170752075681742,0.008096665180753027,-0.004508328614035273,-0.005173900078716653
2017-08-01,0.0016,-0.000638,0.0009,-0.007435822919065305,-0.01457376430132673,-0.01841947531727761,-0.01849417659925512,-0.024507012646237225,-0.024660201672733417,-0.02138839179450569,-0.021775876278022133,-0.009070556229366034,-0.00934339807085649,0.016887544761519768,0.010997079566059442
2017-09-01,0.023729,0.022122,0.0009,-0.00720130421614007,-0.012926158700777513,0.03547204412507354,0.03460983176835386,0.04941962436934455,0.04931524556205824,0.052241581805555715,0.044289236798888965,0.026801691795524718,0.026069542002723933,-0.032543781083058665,-0.03371878380449789
2017-10-01,0.019275,0.01819,0.0009,0.06489083970377485,0.06454695061255755,0.04150765132350487,0.04102642662593792,0.04228670274392177,0.04228670274392177,0.0633558864044943,0.06328521435955059,0.03953147921488909,0.03949060290178763,0.02615784558885026,0.024715214620209203
2017-11-01,0.027231,0.024905,0.0008,0.04209312898094497,0.035751233540472604,-0.0145382160295493,-0.015280293573618153,-0.010303775333815768,-0.010476792957506365,0.01740932510000004,0.017319817299999984,0.008662547049375302,0.008662547049375302,-0.020033971058788014,-0.022637123379284363
2017-12-01,0.012122,0.010264,0.0009,0.015281804505229868,0.013068848701359714,-0.011129883329503376,-0.01290667284648539,-0.008319865578911956,-0.008335583102230704,0.014278174199999993,0.01271293090000003,0.0014174891326292904,0.0014174891326292904,0.02937021000940021,0.02864153137905845
2018-01-01,0.050577,0.049625,0.0012,-0.041865177500251316,-0.04194362813876307,-0.0011326986750184176,-0.0012647599828156109,-0.009251713355349689,-0.009295345468525174,0.001338994264444393,0.0012313426333332433,-0.01811858730142135,-0.01811858730142135,-0.049536315712673695,-0.05004272976996538
2018-02-01,-0.039455,-0.041323,0.0011,0.010186040295919518,0.0034902021288927276,-0.041046007104376,-0.041371732239546155,-0.05605705861717991,-0.058235508052350005,-0.06682737516129023,-0.06722267258064507,-0.06938971132678451,-0.06943612163083546,-0.03910536004011145,-0.043520330355704906
2018-03-01,-0.018421,-0.020288,0.0011,-0.02245501885049639,-0.027401480016239432,-0.012441836852602584,-0.013627217212583087,-0.022144450492946333,-0.022282379557321264,-0.027893370457446887,-0.03713808393617035,0.0006311241453218486,-0.00690375552090261,-0.019966063632942177,-0.022512658516385176
2018-04-01,0.004679,0.00357,0.0014,0.04421924419439116,0.04374329568370672,0.06979651575600676,0.0655951893568707,0.04186537159887527,0.035064310413268185,0.044731862550537516,0.044679426015053814,0.05686596244851305,0.0427083474891603,0.05176264470385683,0.04911645900174744
2018-05-01,0.026146,0.023849,0.0014,0.035584909966724254,0.027931411515375704,0.04203209554909937,0.024948743504186854,0.04069105802588191,0.0244263225425021,0.005566475494505507,0.005461267967032946,-0.004687466453793365,-0.01006596453773334,0.06999500417748328,0.06511283959055691
2018-06-01,0.005359,0.003576,0.0014,0.03270053238096793,0.030376480389770366,-0.011110467771898391,-0.01527130329154891,-0.02055357652992562,-0.021480686403544835,-0.007032350999999992,-0.008257234000000002,0.015700617267498274,0.015513505502078972,0.011247455830449837,0.010369731419437311
2018-07-01,0.031573,0.030436,0.0016,0.026643161712468055,0.026539435091476493,0.02400244610562252,0.0235259296124517,0.0370977189059305,0.036777603063080644,0.02195738402333336,0.02183607465333348,0.050865524356406455,0.05067801896685209,0.023647396803601284,0.02313247297485188
2018-08-01,0.030233,0.027765,0.0016,0.029921399193256093,0.020668618203003364,0.0061738946115874604,0.006145450688490595,-0.008194967838399458,-0.0083156905754741,-0.009333033999999962,-0.009734503999999977,-0.0225158956221716,-0.02309737119612687,-0.007307537808510678,-0.014548839310917883
2018-09-01,0.000425,-0.001212,0.0015,0.004111666833194638,-0.0015680686372466779,-0.0006072487735151455,-0.001469554030239073,-0.029125177823090764,-0.02912630015942408,0.06543994460674174,0.057207412730337026,-0.016664876557063946,-0.017418971029330876,-0.00887667711870499,-0.009755890191367023
