date,country,currency,mportret,mportretx
2017-09-29,JAPAN,JPY,0.0406784875,0.0328135309
2017-10-31,JAPAN,JPY,0.051540821,0.0514709342
2017-11-30,JAPAN,JPY,0.0174093251,0.0173198173
2017-12-29,JAPAN,JPY,0.0142781742,0.0127129309
2018-01-31,JAPAN,JPY,0.0125899942,0.012481133
2018-02-28,JAPAN,JPY,-0.035721621,-0.036130095
2018-03-30,JAPAN,JPY,-0.017440611,-0.02678473
2018-04-27,JAPAN,JPY,0.0336176938,0.0335658151
2018-05-31,JAPAN,JPY,-0.01605861,-0.016161555
2018-06-29,JAPAN,JPY,-0.007032351,-0.008257234
2018-07-31,JAPAN,JPY,0.0107270831,0.0106071068
2018-08-31,JAPAN,JPY,-0.009333034,-0.009734504
2018-09-28,JAPAN,JPY,0.053601723,0.0454606637
2018-10-31,JAPAN,JPY,-0.091805965,-0.091894986
2018-11-30,JAPAN,JPY,0.0264864606,0.0263822323
2018-12-28,JAPAN,JPY,-0.100870969,-0.102516444
2019-01-31,JAPAN,JPY,0.0472088629,0.0470677331
2019-02-28,JAPAN,JPY,0.0273285395,0.0268227868
2019-03-29,JAPAN,JPY,0.0009266095,-0.009632715
2019-04-26,JAPAN,JPY,0.01759619,0.0175263603
2019-05-31,JAPAN,JPY,-0.061149368,-0.06127341
2019-06-28,JAPAN,JPY,0.0251832773,0.0236157175
2019-07-31,JAPAN,JPY,0.0111312872,0.0109878904
2019-08-30,JAPAN,JPY,-0.031469185,-0.031957817
2019-09-30,JAPAN,JPY,0.0572059717,0.0475616221
2019-10-31,JAPAN,JPY,0.0484153215,0.0483232945
2019-11-29,JAPAN,JPY,0.0208499954,0.0207392942
2019-12-30,JAPAN,JPY,0.0129828481,0.011346305
2020-01-31,JAPAN,JPY,-0.020613737,-0.020743426
2020-02-28,JAPAN,JPY,-0.100247036,-0.100842189
2020-03-31,JAPAN,JPY,-0.059557587,-0.070388983
2020-04-30,JAPAN,JPY,0.0438194265,0.0437393702
2020-05-29,JAPAN,JPY,0.0687891709,0.0686159624
2020-06-30,JAPAN,JPY,-0.000315941,-0.001605237
2020-07-31,JAPAN,JPY,-0.037738118,-0.037886471
2020-08-31,JAPAN,JPY,0.0785672848,0.0780835082
2020-09-30,JAPAN,JPY,0.0164542594,0.008518475
2020-10-30,JAPAN,JPY,-0.027026051,-0.027096785
2020-11-30,JAPAN,JPY,0.1049158296,0.1048055792
2020-12-30,JAPAN,JPY,0.0304422877,0.0289821164
2021-01-29,JAPAN,JPY,0.0029857014,0.0028609928
2021-02-26,JAPAN,JPY,0.0293546529,0.0289055052
2021-03-31,JAPAN,JPY,0.053484292,0.0438253543
2021-04-30,JAPAN,JPY,-0.027183287,-0.027242001
2021-05-31,JAPAN,JPY,0.0114083653,0.0111089237
2021-06-30,JAPAN,JPY,0.0149710508,0.0137048168
2021-07-30,JAPAN,JPY,-0.023126299,-0.023254736
2021-08-31,JAPAN,JPY,0.0314162248,0.0310017482
