date,country,currency,mportret,mportretx
2010-07-30,FRANCE,EUR,0.0550793258,0.0510092631
2010-08-31,FRANCE,EUR,-0.033109044,-0.034465424
2010-09-30,FRANCE,EUR,0.0655066706,0.0652472523
2010-10-29,FRANCE,EUR,0.0365337965,0.0334805038
2010-11-30,FRANCE,EUR,-0.047247864,-0.051209129
2010-12-31,FRANCE,EUR,0.0496917909,0.0483946542
2011-01-31,FRANCE,EUR,0.0383535834,0.0382821535
2011-02-28,FRANCE,EUR,0.0262045002,0.025905954
2011-03-31,FRANCE,EUR,-0.025961926,-0.026012028
2011-04-29,FRANCE,EUR,0.0332429364,0.0288918718
2011-05-31,FRANCE,EUR,0.0041236156,-0.013541133
2011-06-30,FRANCE,EUR,-0.002411074,-0.008256518
2011-07-29,FRANCE,EUR,-0.05840608,-0.061095275
2011-08-31,FRANCE,EUR,-0.099767529,-0.099946153
2011-09-30,FRANCE,EUR,-0.08143275,-0.084399742
2011-10-31,FRANCE,EUR,0.0736893009,0.0732946568
2011-11-30,FRANCE,EUR,-0.035496925,-0.038179699
2011-12-30,FRANCE,EUR,-0.003439881,-0.006598901
2012-01-31,FRANCE,EUR,0.0518858922,0.051788951
2012-02-29,FRANCE,EUR,0.0458546249,0.0445458343
2012-03-30,FRANCE,EUR,-0.002478868,-0.003638776
2012-04-30,FRANCE,EUR,-0.046599243,-0.052528631
2012-05-31,FRANCE,EUR,-0.043373669,-0.059589594
2012-06-29,FRANCE,EUR,0.0570067036,0.0485071695
2012-07-31,FRANCE,EUR,0.0240243082,0.022752032
2012-08-31,FRANCE,EUR,0.0337067177,0.0335650166
2012-09-28,FRANCE,EUR,-0.004786179,-0.008845127
2012-10-31,FRANCE,EUR,0.0199941388,0.0199200665
2012-11-30,FRANCE,EUR,0.0378180167,0.0362601137
2012-12-31,FRANCE,EUR,0.0182983184,0.0161390536
2013-01-31,FRANCE,EUR,0.0302673477,0.0297907115
2013-02-28,FRANCE,EUR,0.0069382537,0.0068140165
