date,country,currency,mportret,mportretx
2011-12-30,GERMANY,EUR,-0.025171335,-0.025197266
2012-01-31,GERMANY,EUR,0.0868415768,0.0833589011
2012-02-29,GERMANY,EUR,0.0553649618,0.0553462858
2012-03-30,GERMANY,EUR,0.0121958254,0.0118216847
2012-04-30,GERMANY,EUR,-0.015942974,-0.026744832
2012-05-31,GERMANY,EUR,-0.064166425,-0.079810151
2012-06-29,GERMANY,EUR,0.015371927,0.0132545093
2012-07-31,GERMANY,EUR,0.0477754188,0.0471688746
2012-08-31,GERMANY,EUR,0.0197486995,0.0197018089
2012-09-28,GERMANY,EUR,0.0247957848,0.0247003448
2012-10-31,GERMANY,EUR,0.0164508466,0.0163134779
2012-11-30,GERMANY,EUR,0.0206598029,0.0205390098
2012-12-28,GERMANY,EUR,0.0214265276,0.021399509
2013-01-31,GERMANY,EUR,0.0278308881,0.0252566478
2013-02-28,GERMANY,EUR,0.0031872711,0.0030890362
2013-03-28,GERMANY,EUR,0.0045073003,0.0042014607
2013-04-30,GERMANY,EUR,0.0118002228,0.0016034198
2013-05-31,GERMANY,EUR,0.0495626264,0.0349854287
2013-06-28,GERMANY,EUR,-0.037854152,-0.039846061
2013-07-31,GERMANY,EUR,0.038235712,0.035548726
2013-08-30,GERMANY,EUR,-0.010978028,-0.011199484
2013-09-30,GERMANY,EUR,0.0512168005,0.0511334612
2013-10-31,GERMANY,EUR,0.0514043766,0.0511855634
2013-11-29,GERMANY,EUR,0.0358728643,0.0358646559
2013-12-30,GERMANY,EUR,0.0117261202,0.0117034258
2014-01-31,GERMANY,EUR,-0.020748497,-0.022834508
2014-02-28,GERMANY,EUR,0.038297838,0.0381127246
2014-03-31,GERMANY,EUR,-0.012055739,-0.012174492
2014-04-30,GERMANY,EUR,0.0022098036,-0.002734383
2014-05-30,GERMANY,EUR,0.0345722775,0.0178312588
2014-06-30,GERMANY,EUR,-0.00767009,-0.008732292
2014-07-31,GERMANY,EUR,-0.040682764,-0.041274244
2014-08-29,GERMANY,EUR,0.0052489062,0.0052177577
2014-09-30,GERMANY,EUR,-0.00310107,-0.003180227
2014-10-31,GERMANY,EUR,-0.018366298,-0.018392367
2014-11-28,GERMANY,EUR,0.0624807554,0.0624741169
2014-12-30,GERMANY,EUR,-0.011107684,-0.011129081
