date,australia_hedged_return_usd,france_hedged_return_usd,germany_hedged_return_usd,japan_hedged_return_usd,switzerland_hedged_return_usd,uk_hedged_return_usd
2010-12-01,-0.05450926943917472,-0.05313952244686211,-0.0012422573640584085,0.05998835900826412,-0.016194183115164937,-0.029784524720881916
2011-01-01,-0.008601853057286946,0.042922699528910466,0.03488608045865856,0.04421055681416662,0.02857685935072496,0.06365050166635422
2011-02-01,-0.04472930219518206,0.03168187873941261,0.009988892663756313,0.013352213099999833,0.0021288117746031945,-0.0086343752234193
2011-03-01,-0.02405736387360174,0.018545807176625552,0.014360461523579247,0.04413445006776846,0.029053234086642732,0.01871777370973678
2011-04-01,-0.04181441751919331,-0.03610084831941945,-0.027906220894312647,-0.07092398393442631,-0.021938423366248568,-0.01953258455616089
2011-05-01,-0.052911220986021947,0.022157673882892713,0.040818639921170914,-0.01745911052500003,0.03674248593377593,0.024313899808608458
2011-06-01,-0.06836793611859472,-0.008075333669310257,-0.030882087396048957,-0.01349615443902409,-0.0034858053818072193,-0.009773500690362518
2011-07-01,-0.07216379510567963,-0.014943264154879177,-0.004148551078957577,0.012024993985483925,-0.05640575924346793,-0.01205790228633056
2011-08-01,-0.07767985215341802,-0.07228448915833532,-0.04601598387420222,-0.00983082714285715,-0.07727297008660909,-0.027729807887857574
2011-09-01,-0.0635621236145497,-0.10767487023484576,-0.16940021710019146,-0.07694516100000004,-0.04417555295016001,-0.07532928393580349
2011-10-01,-0.1067084486191779,-0.09339167536057456,-0.06906928365911227,0.0005984729000000486,-0.007912577062287748,-0.04964735630207348
2011-11-01,0.027410130994807325,0.06089668148657337,0.08718238006846987,0.0020252923300001155,0.04807604786407919,0.06706213910717898
2011-12-01,-0.07551396938587808,-0.04474731830334994,-0.021134415434932732,-0.04465360399999994,-0.01435733095151634,-0.013410169146526534
2012-01-01,-0.057613278893499355,-0.01247117133774972,-0.03379789662395272,0.005963225054263589,0.03871669814679847,-7.942882055568014e-05
2012-02-01,0.01053028474580904,0.0446713396266433,0.0805151314728709,0.031719947881538535,0.019543696846832256,0.022004182507549618
2012-03-01,-0.015211274270369241,0.03829160813841523,0.04778039268103513,0.09638246237559056,0.03849902917326504,0.036167454643178915
2012-04-01,-0.028058362578852455,-0.008123207227575487,0.006498155972303313,0.03561937414380174,0.02408776350311359,-0.011710157735086012
2012-05-01,-0.027034508010821322,-0.049688676736930004,-0.019857052055015,-0.05552574004878049,-0.006347526114043919,-0.013514042190250002
2012-06-01,-0.10039052720200423,-0.046283478995776034,-0.06664596165983994,-0.10076109799999994,-0.03114206204872716,-0.06779107003742772
2012-07-01,-0.02863932142399353,0.05256080271117127,0.011799157938442068,0.06779318122619049,0.0288435917318723,0.04443627900117643
2012-08-01,0.006577888595145263,0.02225249294985259,0.046251212456579885,-0.03926203599999992,0.05164612428973431,0.0077585093690117
2012-09-01,-0.011506079251761489,0.034155895373148615,0.019658953207503313,-0.003869264125984326,0.0035563400316229454,0.012864942219666622
2012-10-01,-0.012434927790947459,-0.004899250938766073,0.02488704307296863,0.016445574524999937,0.02323925775738781,0.007885315477117382
2012-11-01,0.0013213203304522636,0.020025833388646087,0.016519956868575086,0.004180496347244194,0.01798588781857156,0.008528361100497567
2012-12-01,-0.027911345941326316,0.03898661533748551,0.021451474195302904,0.047634656500000025,0.034265280750846505,0.018083946416677085
2013-01-01,0.004481153277591861,0.01907546375838362,0.02224778597782092,0.086360548235294,0.004592695740464149,0.007696180942954512
2013-02-01,0.023091137850190284,0.030609461319021536,0.028165126812015936,0.09151021004642867,0.07426597133079403,0.05723764053368002
2013-03-01,0.025243563155964842,0.006765870583359628,0.0031256160229491264,0.03852435079074076,0.034463464583829186,0.023401071597776782
2013-04-01,-0.04858239339004342,0.008825782087354234,0.004560400981046833,0.0726895973943395,0.02861232033746016,0.009481626822731924
2013-05-01,0.011086683140655116,0.0326505149768066,0.011679860834879499,0.11960102284117652,0.02352670773528137,0.004966249152785529
2013-06-01,-0.06937106146990621,0.04073608168261424,0.05033413058761324,-0.0268479663737374,0.007309608705972873,0.022745229395391302
2013-07-01,-0.049449269051376914,-0.04493548386815171,-0.03772663191452591,-0.0026646582524272114,-0.030541858105439933,-0.04866157819021469
2013-08-01,0.028886568638579954,0.07014561194513134,0.03804337122642714,-0.0009133081839998898,0.03123347051596618,0.06365199592466568
2013-09-01,0.0012777095432998098,-0.012684706532344409,-0.012086373933876609,-0.02382428777450967,-0.007693345731848418,-0.02626591391551083
2013-10-01,-0.0016414821298614615,0.05811385823129406,0.051118062641934456,0.08892234780990103,0.03544782168277243,0.007514780291671446
2013-11-01,0.015594875667948205,0.03395966047511347,0.04978788269964087,-0.0023434539215686293,0.027761539772671574,0.022900981374083893
2013-12-01,-0.03839472406048898,0.0025594833313779125,0.035380132152695816,0.04935615866800005,0.006194660461410234,-0.011771088630931733
2014-01-01,-0.016546855262627985,0.002541248304100058,0.010332088917683259,0.034642089237113406,-0.00031760462283331355,0.014010180956235362
2014-02-01,-0.053429532981034006,-0.020818350425072112,-0.022550640539626514,-0.059134804541666475,0.0033018620437725472,-0.034525782082331216
2014-03-01,0.024057051569155323,0.06013713090511545,0.03713930009981725,-0.007205129999999721,0.03691919336540335,0.044678795314990034
2014-04-01,-0.02176008067086585,0.003054861434095017,-0.013889404752916683,0.0005175911000000902,0.007294358840639629,-0.03352550207242537
2014-05-01,-0.011646872880998228,0.01895090380156404,0.00011789566693723962,-0.03274009399999971,0.020409941712288118,0.00949473920251994
2014-06-01,-0.019451059224073107,0.02086090712775409,0.03209822599157249,0.03306571140000011,0.026534188850466524,0.013116158004132718
2014-07-01,-0.04105732883747976,-0.01876088219510308,-0.00893838591698608,0.05041377930000011,-0.01311374328460101,-0.02398092759545744
2014-08-01,0.01914336805825978,-0.03331277470630555,-0.04074481946282665,0.021000636059183866,-0.02269674595400111,-0.013763936247509451
2014-09-01,-0.016845873058781564,0.01911195554824103,0.004526549799716929,-0.008388854092783317,0.030371354203694217,0.01450492722658707
2014-10-01,-0.07565426230723277,0.0003277211030994938,-0.002805002632900209,0.0412763571000001,0.008583062860991477,-0.02954159999226493
2014-11-01,0.014322305098007224,-0.02840680791659652,-0.017683538499857522,0.003965724582795788,-0.0007323263010955861,-0.010758799814482769
2014-12-01,-0.05626633963385,0.043955566592784365,0.06225975886527687,0.05320189704651185,0.0369630898654061,0.023923485639718457
2015-01-01,-0.007912565270291733,-0.00751137430734336,-0.009726607004236859,0.0008101711666667934,-0.008224168861064994,-0.019410985850677485
2015-02-01,0.00636514041755985,0.07437480979193582,0.08315736650308513,0.007824824150588173,-0.05924514284617547,0.021689536661577205
2015-03-01,0.04420802522170052,0.0679968022561499,0.0620152134583611,0.07190345154404751,0.08880711426874469,0.026310952183600023
2015-04-01,-0.02054941757301906,0.015265925434140444,0.04394525611986004,0.02225215139759061,0.028753815097618936,-0.023387113070196437
2015-05-01,-0.03670438645930241,0.012239533204296736,-0.032885990507854165,0.028228996755952307,0.016420965578909978,0.02496563076857275
2015-06-01,-0.014689941872132788,0.010162703001967227,0.003365922558571528,0.047048409415662754,0.026611238783007366,0.0022599002936336023
2015-07-01,-0.06902537973130263,-0.038617094138404244,-0.03321177083972265,-0.021151033999999947,-0.03603453336527458,-0.05536094368002036
2015-08-01,0.02201574966761165,0.060812885410095024,0.036336171887207225,0.021153213100000044,0.07587735344973268,0.018252336827365045
2015-09-01,-0.08901148234366009,-0.07559042231267973,-0.07381197397835863,-0.07448019202469139,-0.04570167509898311,-0.05771293763653888
2015-10-01,-0.04687585346366348,-0.03427636522643494,-0.04343664938352814,-0.07048112099999994,-0.021421438108917806,-0.021831095230342816
2015-11-01,0.024699276381749923,0.08496666783375315,0.10529010241373166,0.09946317248674684,0.058683601632170714,0.03721694776265394
2015-12-01,-0.02511528818877714,0.013797915475355332,0.04190365934703423,0.019205811899999724,0.015590546645359808,0.003412582892523353
2016-01-01,0.010440187970843454,-0.034309675649153874,-0.03480061792117157,-0.014846352134146257,-0.0040534778740837045,-0.012322354528535959
2016-02-01,-0.0714163156491228,-0.03327849682874255,-0.07117136326338105,-0.06420157577647065,-0.03247418279362862,-0.0304913363570039
2016-03-01,-0.039407974418839226,-0.008462179030910288,-0.017189635998995388,-0.08449410627586185,-0.021456971601726046,-0.000171510663603464
2016-04-01,0.030231888449680097,0.019712621210020917,0.05256950118336372,0.0538001795067415,0.01472816420092217,0.012466679174271973
2016-05-01,0.013100940673199599,0.02264078782085902,0.011331688402702917,-0.0014716639560437925,0.03837667282639685,0.006500174228144744
2016-06-01,0.015436341050956301,0.03694069500910328,0.031309618293120484,0.03555222669565182,0.04336177552713137,0.008701131727437255
2016-07-01,-0.03677141231063344,-0.042643332188835426,-0.04405064097222203,-0.08594244648421041,-0.004808563731265255,0.009124089959174714
2016-08-01,0.049968511400438426,0.055694989447827296,0.072931696675887,0.06557628815937508,0.03791864183287133,0.040837528018593014
2016-09-01,-0.023738440797876285,0.013771481734123583,0.027958825774740882,0.006347644909091201,0.029000238556758595,0.024228936501946526
2016-10-01,-0.005807478137202021,0.013665652159289448,0.010270974967098449,0.012587402351020564,0.012638765146472067,0.012932700937671418
2016-11-01,-0.030631401218647346,0.024747055843326773,0.014454096677537873,0.053867135891666904,-0.014216004191980894,0.0028906644827248803
2016-12-01,0.01331741749832706,0.017671551748959555,0.0029264070174455543,0.05269378421086955,0.027037663574972545,-0.020979602799710673
2017-01-01,0.03179392347992085,0.07405081639653166,0.08165395045684466,0.04475708889767445,0.05441628231675819,0.05444680338405028
2017-02-01,-0.017043249378164926,0.00020194792281053205,0.022996144525067232,0.009475524340229965,0.02906291629548651,0.0035648305939192607
2017-03-01,0.013783032934577145,0.028471083633474052,0.03699048695717375,0.017626457700000035,0.046512530599365616,0.03789343593291675
2017-04-01,0.023778260375387068,0.0691250195990604,0.04792734544506189,0.005065107426966236,0.04618856140436661,0.019615137541305804
2017-05-01,-0.0008294740536501826,0.05460483905518207,0.02884563042068517,0.021158278931868137,0.05652818967650863,0.008313552186834664
2017-06-01,-0.03523450115073282,0.04748470002885141,0.03582688382720441,0.03449807123595527,0.04444936388100634,0.052455491135896176
2017-07-01,-0.004685309703544291,-0.005701187380041043,-0.008475681262352142,0.037213407108889075,0.023585149684762934,-0.02036370968243543
2017-08-01,-0.00103864035493784,0.008112320576657086,0.011885281101288586,0.01560356063033726,0.036308642109834435,0.019191366418466888
2017-09-01,0.0017152539582058375,0.021539842632873393,0.015250091357947592,0.012542409087912201,0.006517485341249164,0.023451336839715786
2017-10-01,-0.004104226277953416,0.05940098323867888,0.07328008302462699,0.05217272652777767,0.05005968744359962,0.005915800386206926
2017-11-01,0.03515414280816639,0.04355813947537818,0.04432607373458728,0.06351082099999994,0.04030895381081653,0.024337039990395395
2017-12-01,0.015622330464671864,0.0008487343598739833,0.005112353251809484,0.029979325100000193,0.021456376201335076,-0.011247307843534728
2018-01-01,0.016765355707740452,0.01537993757186815,0.01829859434645415,0.02920152447191009,0.030432028892621844,0.05536119686302583
2018-02-01,-0.004642282286073433,0.04929988179561295,0.04083514361081335,0.0286069940066666,0.03450311579002079,-0.008927107887224913
2018-03-01,-0.0007561431152917474,-0.0087051502995137,-0.0238848099993517,-0.018993036279569678,-0.017645790728225252,-0.01728856444953791
2018-04-01,-0.0338416509050135,0.011207073075702432,0.0015594985727026313,0.002585246563829833,0.016374573740212395,-0.004582992431739912
2018-05-01,0.03524574150279808,0.08706980214701715,0.06029585068198056,0.053945592858064356,0.06303177051830856,0.07170381263456212
2018-06-01,0.016175759374910254,0.028833618592127228,0.02755717382980783,0.00476139000000016,-0.0035537667780878857,0.03865016522124737
2018-07-01,0.030090061625113393,0.0019554390808898467,-0.007377448159027952,0.014173499010989157,0.05244442698227885,0.013630556185196435
2018-08-01,0.015204711150547027,0.04910823246148209,0.062055498068568186,0.03151708309999999,0.07563986516133006,0.027591478063592453
2018-09-01,0.021378482547603953,0.019354789439334857,0.005008061308911458,0.011770777488889092,0.01370315480089115,-0.015415949131386622
2018-10-01,-0.008685573675270376,0.035168301216902315,0.006796086016285313,0.07550172300000013,0.03326414740914313,0.019992965729220574
2018-11-01,-0.060738841908310956,-0.04322390321439372,-0.03422875908626001,-0.06756881932584263,0.008959368023856773,-0.03759832350138319
2018-12-01,-0.015391391343314395,0.009501941890019537,0.006643956633067737,0.051881761288636356,0.025483479169887004,0.0005410933110080313
2019-01-01,0.001290932364485903,0.013016326413236337,-0.0038367880742856617,-0.07788796795505615,-0.01254589874469364,-0.02514777035833866
2019-02-01,0.04245297794344856,0.08179525679492898,0.08904335130651589,0.07229898395543496,0.10301071545821235,0.06283290887844359
2019-03-01,0.0594649281430772,0.06448986646252527,0.04956978478681838,0.0516315225824175,0.07332270324832588,0.043242593336132416
2019-04-01,0.0072590205755435275,0.03735242592158593,0.029599617264769524,0.02522660949999999,0.04617816641813671,0.04470456172203233
2019-05-01,0.03176898001870322,0.07608057731917377,0.09398040239304777,0.041986147666666515,0.07527943735621655,0.04063302689224039
2019-06-01,0.027947916485557833,-0.019396329319096024,-0.024791377436553824,-0.03859407938461537,0.011093153888012573,-0.013381950589264856
2019-07-01,0.04446758041505889,0.08121580694892414,0.07133043022937574,0.047427758189247014,0.06249451069999975,0.04652128745121864
2019-08-01,0.04187808750358242,0.024061324160203634,0.013137432890914534,0.03307261953043465,0.03903690833757521,0.03314322830206246
2019-09-01,-0.010066711371217951,0.019814532686404835,0.012244395486926036,-0.010623448989361572,0.025729987946271213,-0.022040461346874974
2019-10-01,0.03202223419269226,0.05302197041691298,0.055948032406505074,0.07680182146666653,0.036223068645071674,0.04429865865044851
2019-11-01,0.004838058915710557,0.04473118484372168,0.06345900134211188,0.0671253215,0.03206903912790804,0.0005960063515839586
2019-12-01,0.034491342487534764,0.05270975374864847,0.054513581191739366,0.0383699954000003,0.04915860195738014,0.03287735122667643
2020-01-01,-0.011064818766371286,0.03555643458657549,0.028650069301745486,0.030372848100000016,0.03698776860565981,0.04454768003628027
2020-02-01,0.05312285270868475,0.00264772811690063,0.007814089566351032,-0.004097392032608831,0.023836198227136025,-0.01950104377982545
2020-03-01,-0.06687451332803115,-0.05416234931756926,-0.060312782567500556,-0.0867648829450549,-0.0523019607809449,-0.07735681412591688
2020-04-01,-0.21110560502026368,-0.1401227022926027,-0.12717465730337582,-0.046117586999999884,-0.046699567463161756,-0.14218576236235747
2020-05-01,0.10631313693903657,0.06186466452190228,0.11167646868765498,0.051809426500000054,0.05939378954209676,0.050478238865410516
2020-06-01,0.05304365713346648,0.04755845751111225,0.07444173460054074,0.07090917089999992,0.04096400274409761,0.02994271054052159
