date,us_ret_with_div_usd,australia_ret_with_div_usd,france_ret_with_div_usd,germany_ret_with_div_usd,japan_ret_with_div_usd,switzerland_ret_with_div_usd,uk_ret_with_div_usd
2005-09-01,-0.005958,0.023151285155253554,-0.02039174891256601,-0.013284329248312243,0.05301445369999991,-0.012401251798939028,0.015252526594382587
2005-10-01,0.0106,0.03409389473193025,0.024134918169609332,0.01739300719999992,0.08505534204999998,0.04370229022432848,0.007605322782091362
2005-11-01,-0.020866,-0.05865657993390838,-0.05688979540184658,-0.043141514005656245,-0.011161374206896446,-0.012853828503039733,-0.04055158893031552
2005-12-01,0.040326,0.04783520921113804,0.037562041580770256,0.04730469535299853,0.06289544549999992,0.054009040404968456,0.03638769849479484
2006-01-01,0.003458,0.039067660484979116,0.05572739309955299,0.060470925836522804,0.11715484837857137,0.0515594461884481,0.05508142594255916
2006-02-01,0.040072,0.02406512151968032,0.029964188339435927,0.03967032068283016,0.008936220425287411,0.012332824929722763,0.008682433589053629
2006-03-01,-0.001639,-0.011321288889862502,0.021031396664589863,0.04017203519196011,-0.033121756999999974,0.021832648093630835,0.01925290004652158
2006-04-01,0.019065,0.057858860267217205,0.06341331916233806,0.05246431740283497,0.047349181399999996,0.04458779810434543,0.049365168070175436
2006-05-01,0.013,0.0652522610162436,0.04212086788036329,0.04856402127956483,0.04874428647058804,0.07141985510681281,0.06546412002537338
2006-06-01,-0.031032,-0.07376828162403459,-0.046842578628182086,-0.05744306657813114,-0.10964860813333333,-0.06558529437815441,-0.05951464277813456
2006-07-01,-0.000391,0.03580221120919047,0.013293328726348586,-0.004470321740304928,-0.009150130411494262,-0.007634998225726886,0.020470989088228864
2006-08-01,-0.001912,0.0012473944795430292,0.020033965908918816,0.013510843586704402,-0.015287779999999973,0.034456837738391144,0.04070985876862743
2006-09-01,0.025041,0.022122329783580197,0.025143709066557607,0.020373501613676792,0.029133512017442076,0.018074243373663368,0.0020306950852648775
2006-10-01,0.019425,0.012698023058100194,0.008410094414117442,0.023028278251902234,-0.02120583647058838,0.030661658021858162,0.013717129181246346
2006-11-01,0.037153,0.07101023939512197,0.04341319769111496,0.058109300431988586,0.01791850006547624,0.04349312288459983,0.048367383069544356
2006-12-01,0.023736,0.04177094273134063,0.030525125760203498,0.030260492970010988,-0.008700433999999979,0.017472731153465926,0.024261497655058806
2007-01-01,0.010857,0.03374824362685147,0.027909265772540826,0.030855822445111647,0.023140972756470424,0.018767320839104595,0.03176646794918225
2007-02-01,0.019387,0.019700467979299585,0.017635741597783694,0.04106957503855946,0.024297426499999997,0.044962983451354965,-0.0015802992292847096
2007-03-01,-0.014006,0.030563902804904286,0.002216798262385522,0.005753679762538377,0.04060472065662646,-0.016232777988350433,-0.0075386068359794
2007-04-01,0.012954,0.07920442868676258,0.05269927079319037,0.05432504863242493,-0.026845984847059023,0.037667791472576706,0.053698215726717624
2007-05-01,0.039834,0.028043773415689532,0.04724785460497305,0.05409718481605852,-0.021410722261904658,0.05212174015954174,0.021458220804467132
2007-06-01,0.038953,0.050074949988066386,0.03573349676751003,0.043677019322488686,0.015394139836144571,0.002795240474416927,0.02698202587011389
2007-07-01,-0.014747,0.03092418109821904,0.028019300698472582,0.029470911874465378,0.010600246899999943,-0.0014744432542541652,0.01275257240474148
2007-08-01,-0.03179,-0.06124086336833012,-0.05314524071892757,-0.04533068603948709,0.006834566731707126,-0.03130063951122364,-0.04648966919626618
2007-09-01,0.011593,0.03361211490583771,0.0027205720387493137,0.01702850869807726,-0.04378767270930228,0.008074567336620708,0.0018692775900546188
2007-10-01,0.040822,0.1209975462048456,0.02640462734537019,0.04440205140587339,-0.0020274391034482697,0.014186254939551945,0.026737167195080236
2007-11-01,0.02591,0.029032815138505974,0.06054327664330783,0.058427911698903934,0.05486047947674422,0.06756852894427601,0.05652567578000878
2007-12-01,-0.049362,-0.062054019658297044,-0.036486344782878266,-0.031946159848872946,-0.06499245772222217,-0.05315403634127158,-0.0677351561477707
2008-01-01,-0.004405,-0.009312730730129615,0.0003745215259289836,0.02573484175731844,0.010550981337078547,0.010598983254047845,-0.02299637375090513
2008-02-01,-0.062218,-0.08241695838388285,-0.13472387751799308,-0.12413391221394643,-0.09264698199999999,-0.09837802896731229,-0.09084656515257328
2008-03-01,-0.021697,0.006989966749698873,0.031710427568263366,0.048233458700454035,0.04984001774193558,0.06210218550408375,0.025201112639493983
2008-04-01,-0.010444,-0.031415329621407806,-0.004143033438402166,-0.011533816477706238,-0.09008456596969694,-0.036749769263669574,-0.026348979262353245
2008-05-01,0.051199,0.06897121106903015,0.05598666486171133,0.03968084597130894,0.09515274411546382,0.03677922713595905,0.0441535070130199
2008-06-01,0.023935,0.028878932052791573,0.02257827751831032,0.022675012146946116,0.016120230037500072,0.01914459165702631,-0.003946987156844828
2008-07-01,-0.078436,-0.06585738177268419,-0.10032169152139836,-0.07023947799113228,-0.06028087999999998,-0.08071563874455501,-0.06254820682261997
2008-08-01,-0.013413,-0.13102404594906447,-0.07015166905863313,-0.05810242204740146,-0.04461653518085107,-0.041080466296760876,-0.0841272184789823
2008-09-01,0.010597,-0.03436861025624505,-0.015923208524212695,-0.044696314205015075,-0.00231693512087916,-0.0004752751920750198,0.001599666875679695
2008-10-01,-0.098172,-0.23905205174583732,-0.16185337724459625,-0.1547687394102636,-0.0701731212765958,-0.11428540204840676,-0.1772894247603628
2008-11-01,-0.184833,-0.17696058337903942,-0.1632980913487111,-0.2629168980027138,-0.17444927628999995,-0.14710356857051432,-0.19639872363669786
2008-12-01,-0.084681,-0.04453786052374442,0.004036813009259177,0.01058402160648142,0.03679867553398064,-0.012545247137089155,-0.05409190999843416
2009-01-01,0.022232,0.009116359519690365,-0.027807523790392974,0.019703264376315754,0.04077127781818213,-0.028533084544988152,0.007727462809425045
2009-02-01,-0.077471,-0.08551587698667462,-0.09778449044540916,-0.12276196859181521,-0.10241554940540543,-0.07684507382445083,-0.060391627803346726
2009-03-01,-0.100166,-0.02528820663468634,-0.07564598041337822,-0.08091831808236327,-0.09719655783333336,-0.08768710917504674,-0.07885134842462893
2009-04-01,0.086803,0.15827446343105311,0.045949407837302614,0.0521949974369349,0.01857697416372539,0.02934332070083201,0.05733550930235709
2009-05-01,0.109466,0.1335436239271306,0.1732084762148649,0.19545412152193342,0.09775824089801999,0.15723985514097594,0.14674118171566075
2009-06-01,0.067787,0.06819574345417112,0.07602877963557075,0.06907587505170731,0.08146133346796125,0.05790939626545577,0.10613474183409011
2009-07-01,-0.003019,0.04453191802321488,-0.02312657653061223,-0.01672719660853439,0.059697459998077074,0.010900029108041442,-0.025018328367279574
2009-08-01,0.081779,0.1168923146464158,0.0924214825895684,0.09859211363749654,0.014140359783018752,0.09436490508062745,0.09726143069100024
2009-09-01,0.03151,0.10344735242071113,0.09963871696884175,0.02039226103147329,0.06484606831428552,0.07867836809563089,0.06718907958807785
2009-10-01,0.045281,0.11755155374754134,0.06755181742046656,0.05089058226802745,-0.03504095224545434,0.046016308303782116,0.03468325282970053
2009-11-01,-0.028072,-0.007232760349950462,-0.03211609400931126,-0.032851420220768035,-0.01036847019819831,-0.001826260337861374,0.003807207242412902
2009-12-01,0.057075,-0.003096716900924057,-0.011379918172933934,0.007941397290448071,-0.06945156424107135,-0.018412034911964303,-0.001957154002638628
2010-01-01,0.028475,0.04754224356783032,0.03308495198652861,0.02581534390574114,0.07081547625225215,0.03505169851648127,0.03744861584693693
2010-02-01,-0.037172,-0.08251660746433642,-0.07246635680358904,-0.08052058002523477,0.0021169143090911113,-0.0455014598879695,-0.06285358628666904
2010-03-01,0.034744,0.047619606589115904,-0.018153162782163834,-0.013372039127193092,-0.016052392252252412,0.03904510509857406,-0.004033251461083465
2010-04-01,0.063668,0.07108110627111697,0.05677012539593962,0.07405085062401628,0.07096813279000003,0.04472390878380961,0.08374656538262704
2010-05-01,0.020036,-0.07034800796480245,-0.08326649556406052,-0.06016370177822916,0.028478382990654083,-0.07170851658898991,-0.05256438863455504
2010-06-01,-0.07924,-0.09642206687994948,-0.07846839159810559,-0.054892650128552156,-0.09658054990825693,-0.03538968895402683,-0.05881638580298609
2010-07-01,-0.05078,0.0009279986366086401,0.03262364841119214,0.05278703119035444,-0.0016963362727273612,0.04694441552650552,-0.00772756944637043
2010-08-01,0.07036,0.06791571038479405,0.06265619708043091,0.03805213988258527,0.0343122965157896,0.04189647400949781,0.09751142968457271
2010-09-01,-0.042863,0.03481355246068407,-0.018121971908238388,-0.014129164980702158,-0.03496535229059827,0.0303837293191358,-0.006748224763616695
2010-10-01,0.091628,0.09658775260700159,0.13039824681451573,0.11986890460621225,0.06441229400336135,0.06311609077799551,0.08010430286038095
2010-11-01,0.038591,0.027287963857201003,0.01811613965980885,0.03603340240526576,-0.03187705011475428,0.00619100110872739,0.025156610722329553
2010-12-01,0.005117,-0.002761317168975652,-0.07746184341174744,-0.025564578328943766,0.052395797024793245,-0.0006571404395864233,-0.04819478037528968
2011-01-01,0.067182,0.04218892144165576,0.06160115998214222,0.053564540911890335,0.052972223480833414,0.0404986242975971,0.0802276115349021
2011-02-01,0.019183,0.014824662872073846,0.06048586754247243,0.03879288146681614,0.013852213100000066,0.007538164299665029,0.017989052631098845
2011-03-01,0.038156,0.025359970517513153,0.05355793005301712,0.04937258439997083,0.05302701205123994,0.0619925480893504,0.02610200813047614
2011-04-01,0.003341,0.05386571696117848,0.004607029246790351,0.012801656671897144,-0.08681103311475413,0.000639563262239351,-0.0005164200224643256
2011-05-01,0.028597,0.002408253891197587,0.02431102996500689,0.04297199600328505,0.008652704474999995,0.06243067356999821,0.027330414076879084
2011-06-01,-0.014948,-0.026172854151381597,0.008886810986173721,-0.013919942740565072,-0.0041176698861788985,0.035946978857716916,-0.010615006103049218
2011-07-01,-0.018447,-0.008246068817650887,-0.011276684117891955,-0.0004819710419703416,0.02932899721129023,-0.03479455687507349,-0.009798756247734075
2011-08-01,-0.022534,-0.057642304616083884,-0.054580339379334486,-0.028311834095201327,0.02294204587301585,-0.025569027126006172,-0.009485242718900944
2011-09-01,-0.057564,-0.046019160369453416,-0.13657323806342003,-0.19829858492876573,-0.076559461,-0.15804272329631075,-0.10572458888811442
2011-10-01,-0.084983,-0.06724124705362045,-0.08243504204553731,-0.05811265034407509,0.0005913728999999979,-0.03311484556522881,-0.04395832529579613
2011-11-01,0.114146,0.06524215302470515,0.06008444083907638,0.08637013942097282,-0.006099445362307776,0.030107243886087875,0.07549455758764578
2011-12-01,-0.00627,-0.032379357044105994,-0.06416595724848806,-0.04055305438007084,-0.04546070400000002,-0.04633078705447613,-0.02138765975768686
2012-01-01,0.003676,0.012839072420470332,-0.021999913622957057,-0.04332663890916,0.01213358939534892,0.030132994581370198,0.0015506382353243087
2012-02-01,0.054106,0.08240942060754675,0.07861080100260298,0.11445459284883053,0.0078743932661538,0.04417851445833487,0.04710774496567893
2012-03-01,0.041225,0.005454976195527372,0.04348450564127493,0.05297329018389485,0.0492983733992125,0.03430981008691525,0.045171429434371024
2012-04-01,0.02402,-0.00402125446560897,-0.006104020508782448,0.008517342691096497,0.05261982125123965,0.0214266929116691,0.007003290192113321
2012-05-01,-0.006829,-0.02518474955671479,-0.0722454335758359,-0.04241380889392099,-0.030637901024390235,-0.03569194828440947,-0.011033193390249996
2012-06-01,-0.06559,-0.06606732078917843,-0.06316954419248788,-0.0835320268565517,-0.10034439800000006,-0.0543665565075061,-0.08398309465435827
2012-07-01,0.038151,0.035602096561185625,0.03483998937890109,-0.0059216553938282734,0.07590174075,0.0039201084001725395,0.053135173022775595
2012-08-01,0.010307,0.056671335197087336,0.034699915908877665,0.05869863541560494,-0.038989335999999986,0.05745930073400496,0.02127257125575599
2012-09-01,0.026317,0.015268355115780397,0.07361849569276946,0.059121553527124115,0.004703220913385708,0.030183991994191528,0.043190629829385596
2012-10-01,0.026513,0.0093242303870269,0.0020880181337989967,0.0318743121455336,0.009480206556249815,0.026080520814511177,0.009094593909462878
2012-11-01,-0.014055,0.04134002299116313,0.009223428377955978,0.005717551857884917,-0.02645475719606294,0.008157160582882517,0.0046649985134328276
2012-12-01,0.006217,0.008141945745362644,0.06061654289065199,0.043081401748469306,0.015892658126016368,0.049451487193916455,0.032171957062969714
2013-01-01,0.012569,0.03662964826086945,0.032658040094031726,0.03583036231346903,0.028037536470588043,-0.0005307653706468907,-0.0007257867250540784
2013-02-01,0.054142,0.03215304261209506,0.0335972857600646,0.031152951253059058,0.05630990290357141,0.07319102286542001,0.029148113894156058
2013-03-01,0.008282,0.05593813153617844,-0.022786304025166793,-0.026426558585577298,0.02044690079074063,0.004838305921953223,0.0007079802186893414
2013-04-01,0.035295,-0.01669592649782492,0.014356293358874561,0.010090912252567197,0.035259408715094365,0.03660623916814654,0.02784637462114059
2013-05-01,0.014939,-0.006466900674373832,0.0295082581812669,0.008537604039339897,0.09040394637058835,0.0009429427376228539,0.007102951059911211
2013-06-01,0.019128,-0.09282403051920562,0.05726461616476919,0.06686266506976812,0.01393006796969698,0.028885406178497997,0.038679285478283365
2013-07-01,-0.015072,-0.05438528600052961,-0.053009802273850104,-0.045800950320224354,-0.03147553203883502,-0.045539939776616634,-0.06585234094758918
2013-08-01,0.052658,0.04184169698374651,0.08826592268447442,0.05616368196577026,0.02001229181600017,0.04957967545777198,0.08893284920880817
2013-09-01,-0.02575,0.05627755462463235,-0.007862142587351628,-0.007263809988883874,-0.032570562284313764,-0.006260475130672516,0.0022941432918415217
2013-10-01,0.037497,0.04687586711231839,0.08039481232259815,0.07339901673323856,0.10002591216633672,0.056625797258377464,0.025061764389877172
2013-11-01,0.039889,0.019181008665111854,0.02363363067819879,0.03946185290272619,-0.020984630392156922,0.015347179174115322,0.026992162266120223
2013-12-01,0.024956,-0.05164062710639217,0.019714020500778195,0.05253466932209605,0.02029015866799999,0.026731209942979728,0.009932959518136553
2014-01-01,0.02614,-0.005885830763741717,-0.0027072175552524946,0.005083623058330877,0.02511013047422672,-0.013158644538859954,0.023195829372276044
2014-02-01,-0.03002,-0.014990923814179324,-0.015636502035908273,-0.01736879215046261,-0.03725563787499986,0.012961626404220938,-0.025145600576563343
2014-03-01,0.046198,0.06220887907082706,0.07368078022820357,0.0506829494229053,-0.006385129999999961,0.050147070405576644,0.052600872087547046
2014-04-01,0.00454,0.029064069400648984,0.00360251354093144,-0.013341752646080396,0.0014375910999999686,0.003141830576384841,-0.022011802385226265
2014-05-01,0.001573,0.012850819013795034,0.015890248660361816,-0.002942759474265033,-0.031820093999999965,0.012652023089583242,0.019203408476462736
2014-06-01,0.020254,0.012970542065555923,0.012491490555535334,0.023728809419353736,0.03406571140000003,0.016770442500950722,0.021230001680655475
2014-07-01,0.027973,-0.01252540144826475,-0.0220181070151525,-0.012195610737035567,0.05141377930000002,-0.01657741600519591,-0.010246009189969207
2014-08-01,-0.020555,0.0355969626902759,-0.04870414106037091,-0.05613618581689206,0.01157512585510223,-0.03686587266735486,-0.03106531501230514
2014-09-01,0.040205,-0.02128212829564924,-0.012327613251716163,-0.026913019000240235,-0.04891256543298972,0.00041657847810028237,-0.005871848162634641
2014-10-01,-0.025196,-0.07988737445056415,-0.01636547351669637,-0.01949819725269608,0.042176357100000006,-0.008956540774690658,-0.03844680850055249
2014-11-01,0.021164,0.024296066628584523,-0.04488614982645733,-0.03416288040971838,-0.07072760875053763,-0.013352202432587168,-0.02533076972863013
2014-12-01,0.021104,-0.07606847984671439,0.03191028967464127,0.05021448194713374,0.030423757511627958,0.024694781257612597,0.020088734717139012
2015-01-01,-0.003659,-0.0059294600262564945,-0.06616141988320223,-0.06837665258009573,0.013026242595238324,0.023559828048375975,-0.047597279918690893
2015-02-01,-0.027163,-0.002238951844345194,0.05057185384416707,0.05935441055531632,-0.0038302346729414127,-0.05626653094815848,0.03813477203339044
2015-03-01,0.055915,0.056724493093959216,0.0201721113310398,0.014190522533251038,0.06018833249642852,0.036208125220724474,0.0061083476692807
2015-04-01,-0.010397,0.0031696916967893785,0.014415108941270072,0.04309443962698967,0.034620826096385615,0.04046245919153435,-0.018471201531220838
2015-05-01,0.008766,0.004443610956718302,0.04286753625364059,-0.0022579874585104687,0.016703996755952355,0.03799828039372466,0.062149190362372986
2015-06-01,0.010277,-0.017473366026232506,0.013841895359147482,0.007045114915751771,0.02310130098192764,0.016402657737730753,0.014247773275000153
2015-07-01,-0.019231,-0.0901059370871029,-0.06095242130099776,-0.055547098002316164,-0.021261034000000012,-0.06900491859862035,-0.052475239519774064
2015-08-01,0.012108,0.02607133222465241,0.07136293637261049,0.04688622284972266,0.020943213100000024,0.0524144793925434,0.0233242683954884
2015-09-01,-0.059926,-0.10325471743618919,-0.07011810640032312,-0.06833965806600206,-0.05065710560493819,-0.06015019204813554,-0.06994266892425227
2015-10-01,-0.033756,-0.007467906162345939,-0.037435841906135914,-0.04659612606322916,-0.07149112099999999,-0.02782269899435963,-0.018345597981679562
2015-11-01,0.073937,0.03603802638175013,0.03733407994470972,0.05765751452468826,0.08658461826987951,0.007391549903022376,0.030749947593195603
2015-12-01,0.002404,0.008532262888748976,0.025010571567903428,0.053116315439582396,0.01789581189999989,0.020424848556901853,-0.007949435331775723
2016-01-01,-0.022209,-0.004887037087801804,-0.04409133040499591,-0.044582272677013646,0.018090842987805056,-0.029696468234152618,-0.05144024663186697
2016-02-01,-0.057085,-0.03616894722807007,-0.018638649569414967,-0.056531516004053484,-0.04464239930588243,-0.02942243938501876,-0.037422804950666966
2016-03-01,0.00062,0.031038843635547986,-0.0119183314702489,-0.02064578843833409,-0.0659030717931034,-0.02473205425741476,-0.002550298788166483
2016-04-01,0.070491,0.06964638738358198,0.030924646409538514,0.06378152638288137,0.07177411209101114,0.019690389787108797,0.01779070314086595
2016-05-01,0.011718,-0.015965499827844343,0.01165969962531288,0.0003506002071567149,0.004623940439560492,0.01087374652581885,0.021290127157818306
2016-06-01,0.01434,0.04130507567790387,0.021614929289674567,0.015983852573691726,0.06308048756521711,0.038448984047859014,-0.013753102553752505
2016-07-01,0.002947,-0.004732282463315585,-0.0665387515264424,-0.06794606030982908,-0.08031992016842104,-0.031162442146194902,-0.06593437512499833
2016-08-01,0.038815,0.07660682990223133,0.06025869063884226,0.07749539786690196,0.09122441315937513,0.036211456145266885,0.03724806068190967
2016-09-01,0.0028,-0.018507099861973964,0.004467910130971697,0.018655254171588975,-0.01047922377777788,0.011983545995096101,0.02397919846668195
2016-10-01,0.003013,0.007208856996508972,-0.014980918449634562,-0.01837559564182556,-0.014772189485714349,-0.01675369227445267,-0.05265410796643821
2016-11-01,-0.021544,-0.03152059360210113,-0.0056368264882513675,-0.01592978565404024,0.005537135891666711,-0.037639340158798995,0.007971053777128922
2016-12-01,0.040488,-0.0013118443179234163,-0.01537102587588024,-0.030116170607394244,-0.019100128832608698,-0.01010677201335064,-0.0199836700535716
2017-01-01,0.018763,0.05738156301163899,0.0707010981820766,0.07830423224238969,0.04825150750232554,0.04944635367251782,0.0401421726222142
2017-02-01,0.022153,0.0188889944262558,-0.010647661001410458,0.012146535600846331,0.02403690365057476,0.017150665640640606,0.008573433731301261
2017-03-01,0.032598,0.01730531894710352,0.020322198563051508,0.028841601886751222,0.009486457700000006,0.02927827134594585,0.02087384311979168
2017-04-01,0.002062,0.020126069349409637,0.058175798189748384,0.03697812403574985,0.018309601808988774,0.028834565410375657,0.03700305616931243
2017-05-01,0.009655,-0.006532327783408509,0.07225817373669963,0.04649896510220275,-0.01057205073846168,0.0526260907089382,0.024386600505530653
2017-06-01,0.009335,-0.011335872671507374,0.0501966792966424,0.038538863094995435,0.035800318426966404,0.04403981654750866,0.03583086904602073
2017-07-01,0.009571,0.033870786567283595,0.0057515144805484475,0.0029770205982373454,0.015056073775555623,0.012111674370145264,-0.014456853851053775
2017-08-01,0.020277,0.017830272159472305,0.01707159836131833,0.020844558885949827,0.026642324675280937,0.011001047507452899,0.006526785932163381
2017-09-01,0.0016,0.013796176257637294,0.01418636518172356,0.007896613906797745,-0.010392755747252846,-0.01116433722849719,0.0438042356970354
2017-10-01,0.023729,-0.023131239069525966,0.030388036797616147,0.04426713658356429,0.02911539319444434,0.009257150869971253,-0.013869904096551755
2017-11-01,0.019275,0.017615776090138535,0.02664520687416405,0.02741314113337312,0.0515408209999999,0.009115928716205035,0.016696270250962097
2017-12-01,0.027231,0.02336007324682421,-0.007747709479008602,-0.0034840905870731076,0.01740932510000004,0.0037093819194924382,-0.005039793067110554
2018-01-01,0.012122,0.06005013604246856,0.027101150730652224,0.03001980750523825,0.025674558179775264,0.03378533579703902,0.07664475926230985
2018-02-01,0.050577,-0.014429046991955907,0.04140102216545061,0.03293628398065107,0.04634299400666686,0.03585969407176326,-0.010040025638961336
2018-03-01,-0.039455,-0.014827364673700272,-0.030274776717666096,-0.04545443641750402,-0.02535303627956964,-0.0571448391074002,-0.028539967586848958
2018-04-01,-0.018421,-0.045194402548266566,-0.018043868572239385,-0.027691443075239186,-0.027893370457446887,-0.033631294363162256,-0.011682702520463772
2018-05-01,0.004679,0.012727131403891256,0.025474639677579347,-0.0012993117874573468,0.01138935629892468,0.004969425473602795,0.013683659427658146
2018-06-01,0.026146,0.010517393926405383,-0.008158692427226444,-0.009435137189545806,-0.016058609999999973,-0.026092037067690255,0.01033550575576836
2018-07-01,0.005359,0.015957746341037415,-0.022652948990495747,-0.03198583623041351,-0.01794408340659348,0.01782699678724886,-0.01187535162283726
2018-08-01,0.031573,0.002955609435026485,0.012428824829319618,0.025376090436405763,0.010727083099999923,0.05294624017534799,-0.008384897244111844
2018-09-01,0.030233,0.0025143323769556414,0.004623947662249828,-0.009722780468173653,-0.020340444733333296,0.004225860118367786,-0.014547962999999942
2018-10-01,0.000425,-0.025223472648348677,-0.005713698268826728,-0.034085913469443785,0.0536017230000001,-0.02259150856279646,0.0014363004605846275
2018-11-01,-0.074045,-0.04564442480804387,-0.08086043994080772,-0.07186529581267409,-0.10201039235955056,-0.0300503958379722,-0.06191335424223787
2018-12-01,0.018512,-0.03256326936180487,-0.01785819378563902,-0.02071617904259082,0.03815107947045426,0.0009678419689658213,-0.034765226751007794
2019-01-01,-0.08989,-0.00797059644008935,-0.013673844153778592,-0.030526958641300506,-0.0705632488539325,-0.045040725168022155,-0.024119643036797145
